startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2017-06-01T00:00:00Z","2017-06-01T00:05:00Z",706.14,0.71,0,0,0,0,0,0,
"2017-06-01T00:05:00Z","2017-06-01T00:10:00Z",706.04,0.71,0,0,0,0,0,0,
"2017-06-01T00:10:00Z","2017-06-01T00:15:00Z",706.15,0.71,0,0,0,0,0,0,
"2017-06-01T00:15:00Z","2017-06-01T00:20:00Z",706.14,0.71,0,0,0,0,0,0,
"2017-06-01T00:20:00Z","2017-06-01T00:25:00Z",706.17,0.71,0,0,0,0,0,0,
"2017-06-01T00:25:00Z","2017-06-01T00:30:00Z",706.12,0.71,0,0,0,0,0,0,
"2017-06-01T00:30:00Z","2017-06-01T00:35:00Z",706.15,0.71,0,0,0,0,0,0,
"2017-06-01T00:35:00Z","2017-06-01T00:40:00Z",705.97,0.71,0,0,0,0,0,0,
"2017-06-01T00:40:00Z","2017-06-01T00:45:00Z",706.10,0.71,0,0,0,0,0,0,
"2017-06-01T00:45:00Z","2017-06-01T00:50:00Z",706.03,0.71,0,0,0,0,0,0,
"2017-06-01T00:50:00Z","2017-06-01T00:55:00Z",706.03,0.71,0,0,0,0,0,0,
"2017-06-01T00:55:00Z","2017-06-01T01:00:00Z",705.90,0.71,0,0,0,0,0,0,
"2017-06-01T01:00:00Z","2017-06-01T01:05:00Z",705.77,0.71,0,0,0,0,0,0,
"2017-06-01T01:05:00Z","2017-06-01T01:10:00Z",705.78,0.71,0,0,0,0,0,0,
"2017-06-01T01:10:00Z","2017-06-01T01:15:00Z",705.77,0.71,0,0,0,0,0,0,
"2017-06-01T01:15:00Z","2017-06-01T01:20:00Z",705.86,0.71,0,0,0,0,0,0,
"2017-06-01T01:20:00Z","2017-06-01T01:25:00Z",705.80,0.71,0,0,0,0,0,0,
"2017-06-01T01:25:00Z","2017-06-01T01:30:00Z",705.93,0.71,0,0,0,0,0,0,
"2017-06-01T01:30:00Z","2017-06-01T01:35:00Z",705.83,0.71,0,0,0,0,0,0,
"2017-06-01T01:35:00Z","2017-06-01T01:40:00Z",705.82,0.71,0,0,0,0,0,0,
"2017-06-01T01:40:00Z","2017-06-01T01:45:00Z",705.92,0.71,0,0,0,0,0,0,
"2017-06-01T01:45:00Z","2017-06-01T01:50:00Z",705.86,0.71,0,0,0,0,0,0,
"2017-06-01T01:50:00Z","2017-06-01T01:55:00Z",705.81,0.71,0,0,0,0,0,0,
"2017-06-01T01:55:00Z","2017-06-01T02:00:00Z",705.82,0.71,0,0,0,0,0,0,
"2017-06-01T02:00:00Z","2017-06-01T02:05:00Z",705.66,0.71,0,0,0,0,0,0,
"2017-06-01T02:05:00Z","2017-06-01T02:10:00Z",705.71,0.71,0,0,0,0,0,0,
"2017-06-01T02:10:00Z","2017-06-01T02:15:00Z",705.40,0.71,0,0,0,0,0,0,
"2017-06-01T02:15:00Z","2017-06-01T02:20:00Z",705.52,0.71,0,0,0,0,0,0,
"2017-06-01T02:20:00Z","2017-06-01T02:25:00Z",705.38,0.71,0,0,0,0,0,0,
"2017-06-01T02:25:00Z","2017-06-01T02:30:00Z",705.41,0.71,0,0,0,0,0,0,
"2017-06-01T02:30:00Z","2017-06-01T02:35:00Z",705.35,0.71,0,0,0,0,0,0,
"2017-06-01T02:35:00Z","2017-06-01T02:40:00Z",705.34,0.71,0,0,0,0,0,0,
"2017-06-01T02:40:00Z","2017-06-01T02:45:00Z",705.30,0.71,0,0,0,0,0,0,
"2017-06-01T02:45:00Z","2017-06-01T02:50:00Z",705.33,0.71,0,0,0,0,0,0,
"2017-06-01T02:50:00Z","2017-06-01T02:55:00Z",705.24,0.71,0,0,0,0,0,0,
"2017-06-01T02:55:00Z","2017-06-01T03:00:00Z",705.18,0.71,0,0,0,0,0,0,
"2017-06-01T03:00:00Z","2017-06-01T03:05:00Z",705.21,0.71,0,0,0,0,0,0,
"2017-06-01T03:05:00Z","2017-06-01T03:10:00Z",705.18,0.71,0,0,0,0,0,0,
"2017-06-01T03:10:00Z","2017-06-01T03:15:00Z",705.26,0.71,0,0,0,0,0,0,
"2017-06-01T03:15:00Z","2017-06-01T03:20:00Z",705.14,0.71,0,0,0,0,0,0,
"2017-06-01T03:20:00Z","2017-06-01T03:25:00Z",705.31,0.71,0,0,0,0,0,0,
"2017-06-01T03:25:00Z","2017-06-01T03:30:00Z",705.18,0.71,0,0,0,0,0,0,
"2017-06-01T03:30:00Z","2017-06-01T03:35:00Z",705.18,0.71,0,0,0,0,0,0,
"2017-06-01T03:35:00Z","2017-06-01T03:40:00Z",705.28,0.71,0,0,0,0,0,0,
"2017-06-01T03:40:00Z","2017-06-01T03:45:00Z",705.31,0.71,0,0,0,0,0,0,
"2017-06-01T03:45:00Z","2017-06-01T03:50:00Z",705.37,0.71,0,0,0,0,0,0,
"2017-06-01T03:50:00Z","2017-06-01T03:55:00Z",705.25,0.71,0,0,0,0,0,0,
"2017-06-01T03:55:00Z","2017-06-01T04:00:00Z",705.35,0.71,0,0,0,0,0,0,
"2017-06-01T04:00:00Z","2017-06-01T04:05:00Z",705.39,0.71,0,0,0,0,0,0,
"2017-06-01T04:05:00Z","2017-06-01T04:10:00Z",705.34,0.71,0,0,0,0,0,0,
"2017-06-01T04:10:00Z","2017-06-01T04:15:00Z",705.27,0.71,0,0,0,0,0,0,
"2017-06-01T04:15:00Z","2017-06-01T04:20:00Z",705.37,0.71,0,0,0,0,0,0,
"2017-06-01T04:20:00Z","2017-06-01T04:25:00Z",705.43,0.71,0,0,0,0,0,0,
"2017-06-01T04:25:00Z","2017-06-01T04:30:00Z",705.41,0.71,0,0,0,0,0,0,
"2017-06-01T04:30:00Z","2017-06-01T04:35:00Z",705.39,0.71,0,0,0,0,0,0,
"2017-06-01T04:35:00Z","2017-06-01T04:40:00Z",705.38,0.71,0,0,0,0,0,0,
"2017-06-01T04:40:00Z","2017-06-01T04:45:00Z",705.34,0.71,0,0,0,0,0,0,
"2017-06-01T04:45:00Z","2017-06-01T04:50:00Z",705.39,0.71,0,0,0,0,0,0,
"2017-06-01T04:50:00Z","2017-06-01T04:55:00Z",705.42,0.71,0,0,0,0,0,0,
"2017-06-01T04:55:00Z","2017-06-01T05:00:00Z",705.42,0.71,0,0,0,0,0,0,
"2017-06-01T05:00:00Z","2017-06-01T05:05:00Z",705.46,0.71,0,0,0,0,0,0,
"2017-06-01T05:05:00Z","2017-06-01T05:10:00Z",705.41,,0,0,1,0,0,0,
"2017-06-01T05:10:00Z","2017-06-01T05:15:00Z",0.01,,0,0,1,0,0,1,
"2017-06-01T05:15:00Z","2017-06-01T05:20:00Z",705.40,,0,0,1,0,0,0,
"2017-06-01T05:20:00Z","2017-06-01T05:25:00Z",705.36,0.71,0,0,0,0,0,0,
"2017-06-01T05:25:00Z","2017-06-01T05:30:00Z",705.38,0.71,0,0,0,0,0,0,
"2017-06-01T05:30:00Z","2017-06-01T05:35:00Z",705.31,0.71,0,0,0,0,0,0,
"2017-06-01T05:35:00Z","2017-06-01T05:40:00Z",705.34,0.71,0,0,0,0,0,0,
"2017-06-01T05:40:00Z","2017-06-01T05:45:00Z",705.48,0.71,0,0,0,0,0,0,
"2017-06-01T05:45:00Z","2017-06-01T05:50:00Z",705.37,0.71,0,0,0,0,0,0,
"2017-06-01T05:50:00Z","2017-06-01T05:55:00Z",705.43,0.71,0,0,0,0,0,0,
"2017-06-01T05:55:00Z","2017-06-01T06:00:00Z",705.40,0.71,0,0,0,0,0,0,
"2017-06-01T06:00:00Z","2017-06-01T06:05:00Z",705.41,0.71,0,0,0,0,0,0,
"2017-06-01T06:05:00Z","2017-06-01T06:10:00Z",705.45,0.71,0,0,0,0,0,0,
"2017-06-01T06:10:00Z","2017-06-01T06:15:00Z",705.39,0.71,0,0,0,0,0,0,
"2017-06-01T06:15:00Z","2017-06-01T06:20:00Z",705.39,0.71,0,0,0,0,0,0,
"2017-06-01T06:20:00Z","2017-06-01T06:25:00Z",705.42,,0,0,1,0,0,0,
"2017-06-01T06:25:00Z","2017-06-01T06:30:00Z",0.02,,0,0,1,0,0,1,
"2017-06-01T06:30:00Z","2017-06-01T06:35:00Z",705.44,,0,0,1,0,0,0,
"2017-06-01T06:35:00Z","2017-06-01T06:40:00Z",705.33,0.71,0,0,0,0,0,0,
"2017-06-01T06:40:00Z","2017-06-01T06:45:00Z",705.40,0.71,0,0,0,0,0,0,
"2017-06-01T06:45:00Z","2017-06-01T06:50:00Z",705.44,0.71,0,0,0,0,0,0,
"2017-06-01T06:50:00Z","2017-06-01T06:55:00Z",705.48,0.71,0,0,0,0,0,0,
"2017-06-01T06:55:00Z","2017-06-01T07:00:00Z",705.50,0.71,0,0,0,0,0,0,
"2017-06-01T07:00:00Z","2017-06-01T07:05:00Z",705.53,0.71,0,0,0,0,0,0,
"2017-06-01T07:05:00Z","2017-06-01T07:10:00Z",705.67,,0,0,1,0,0,0,
"2017-06-01T07:10:00Z","2017-06-01T07:15:00Z",0.02,,0,0,1,0,0,1,
"2017-06-01T07:15:00Z","2017-06-01T07:20:00Z",705.62,,0,0,1,0,0,0,
"2017-06-01T07:20:00Z","2017-06-01T07:25:00Z",705.72,0.71,0,0,0,0,0,0,
"2017-06-01T07:25:00Z","2017-06-01T07:30:00Z",705.77,0.71,0,0,0,0,0,0,
"2017-06-01T07:30:00Z","2017-06-01T07:35:00Z",705.71,0.71,0,0,0,0,0,0,
"2017-06-01T07:35:00Z","2017-06-01T07:40:00Z",705.68,0.71,0,0,0,0,0,0,
"2017-06-01T07:40:00Z","2017-06-01T07:45:00Z",705.85,0.71,0,0,0,0,0,0,
"2017-06-01T07:45:00Z","2017-06-01T07:50:00Z",705.96,0.71,0,0,0,0,0,0,
"2017-06-01T07:50:00Z","2017-06-01T07:55:00Z",705.92,0.71,0,0,0,0,0,0,
"2017-06-01T07:55:00Z","2017-06-01T08:00:00Z",705.93,0.71,0,0,0,0,0,0,
"2017-06-01T08:00:00Z","2017-06-01T08:05:00Z",705.94,0.71,0,0,0,0,0,0,
"2017-06-01T08:05:00Z","2017-06-01T08:10:00Z",706.02,0.71,0,0,0,0,0,0,
"2017-06-01T08:10:00Z","2017-06-01T08:15:00Z",706.00,0.71,0,0,0,0,0,0,
"2017-06-01T08:15:00Z","2017-06-01T08:20:00Z",706.08,0.71,0,0,0,0,0,0,
"2017-06-01T08:20:00Z","2017-06-01T08:25:00Z",706.03,0.71,0,0,0,0,0,0,
"2017-06-01T08:25:00Z","2017-06-01T08:30:00Z",706.04,0.71,0,0,0,0,0,0,
