startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2017-04-01T00:00:00Z","2017-04-01T00:05:00Z",638.68,0.80,0,0,0,0,0,0,
"2017-04-01T00:05:00Z","2017-04-01T00:10:00Z",638.62,0.80,0,0,0,0,0,0,
"2017-04-01T00:10:00Z","2017-04-01T00:15:00Z",638.62,0.80,0,0,0,0,0,0,
"2017-04-01T00:15:00Z","2017-04-01T00:20:00Z",638.61,0.80,0,0,0,0,0,0,
"2017-04-01T00:20:00Z","2017-04-01T00:25:00Z",638.57,0.80,0,0,0,0,0,0,
"2017-04-01T00:25:00Z","2017-04-01T00:30:00Z",638.55,0.98,0,0,0,0,0,0,
"2017-04-01T00:30:00Z","2017-04-01T00:35:00Z",638.49,0.80,0,0,0,0,0,0,
"2017-04-01T00:35:00Z","2017-04-01T00:40:00Z",638.52,0.80,0,0,0,0,0,0,
"2017-04-01T00:40:00Z","2017-04-01T00:45:00Z",638.47,0.79,0,0,0,0,0,0,
"2017-04-01T00:45:00Z","2017-04-01T00:50:00Z",638.47,0.79,0,0,0,0,0,0,
"2017-04-01T00:50:00Z","2017-04-01T00:55:00Z",638.38,0.80,0,0,0,0,0,0,
"2017-04-01T00:55:00Z","2017-04-01T01:00:00Z",638.37,0.91,0,0,0,0,0,0,
"2017-04-01T01:00:00Z","2017-04-01T01:05:00Z",638.40,0.79,0,0,0,0,0,0,
"2017-04-01T01:05:00Z","2017-04-01T01:10:00Z",638.25,0.79,0,0,0,0,0,0,
"2017-04-01T01:10:00Z","2017-04-01T01:15:00Z",638.29,0.80,0,0,0,0,0,0,
"2017-04-01T01:15:00Z","2017-04-01T01:20:00Z",638.22,0.79,0,0,0,0,0,0,
"2017-04-01T01:20:00Z","2017-04-01T01:25:00Z",638.28,0.79,0,0,0,0,0,0,
"2017-04-01T01:25:00Z","2017-04-01T01:30:00Z",638.21,0.92,0,0,0,0,0,0,
"2017-04-01T01:30:00Z","2017-04-01T01:35:00Z",638.22,0.79,0,0,0,0,0,0,
"2017-04-01T01:35:00Z","2017-04-01T01:40:00Z",638.07,0.79,0,0,0,0,0,0,
"2017-04-01T01:40:00Z","2017-04-01T01:45:00Z",638.16,0.79,0,0,0,0,0,0,
"2017-04-01T01:45:00Z","2017-04-01T01:50:00Z",638.06,0.79,0,0,0,0,0,0,
"2017-04-01T01:50:00Z","2017-04-01T01:55:00Z",638.16,0.79,0,0,0,0,0,0,
"2017-04-01T01:55:00Z","2017-04-01T02:00:00Z",637.96,1.04,0,0,0,0,0,0,
"2017-04-01T02:00:00Z","2017-04-01T02:05:00Z",638.13,0.79,0,0,0,0,0,0,
"2017-04-01T02:05:00Z","2017-04-01T02:10:00Z",638.00,0.79,0,0,0,0,0,0,
"2017-04-01T02:10:00Z","2017-04-01T02:15:00Z",637.91,0.79,0,0,0,0,0,0,
"2017-04-01T02:15:00Z","2017-04-01T02:20:00Z",637.78,0.79,0,0,0,0,0,0,
"2017-04-01T02:20:00Z","2017-04-01T02:25:00Z",637.95,0.79,0,0,0,0,0,0,
"2017-04-01T02:25:00Z","2017-04-01T02:30:00Z",637.80,1.34,0,0,0,0,0,0,
"2017-04-01T02:30:00Z","2017-04-01T02:35:00Z",637.77,0.79,0,0,0,0,0,0,
"2017-04-01T02:35:00Z","2017-04-01T02:40:00Z",637.82,0.79,0,0,0,0,0,0,
"2017-04-01T02:40:00Z","2017-04-01T02:45:00Z",637.82,0.79,0,0,0,0,0,0,
"2017-04-01T02:45:00Z","2017-04-01T02:50:00Z",637.72,0.79,0,0,0,0,0,0,
"2017-04-01T02:50:00Z","2017-04-01T02:55:00Z",637.71,0.79,0,0,0,0,0,0,
"2017-04-01T02:55:00Z","2017-04-01T03:00:00Z",637.70,0.97,0,0,0,0,0,0,
"2017-04-01T03:00:00Z","2017-04-01T03:05:00Z",637.67,0.79,0,0,0,0,0,0,
"2017-04-01T03:05:00Z","2017-04-01T03:10:00Z",637.50,0.79,0,0,0,0,0,0,
"2017-04-01T03:10:00Z","2017-04-01T03:15:00Z",637.64,0.79,0,0,0,0,0,0,
"2017-04-01T03:15:00Z","2017-04-01T03:20:00Z",637.48,0.79,0,0,0,0,0,0,
"2017-04-01T03:20:00Z","2017-04-01T03:25:00Z",637.53,0.79,0,0,0,0,0,0,
"2017-04-01T03:25:00Z","2017-04-01T03:30:00Z",637.44,0.82,0,0,0,0,0,0,
"2017-04-01T03:30:00Z","2017-04-01T03:35:00Z",637.56,0.79,0,0,0,0,0,0,
"2017-04-01T03:35:00Z","2017-04-01T03:40:00Z",637.51,0.79,0,0,0,0,0,0,
"2017-04-01T03:40:00Z","2017-04-01T03:45:00Z",637.41,0.79,0,0,0,0,0,0,
