startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2017-07-01T00:00:00Z","2017-07-01T00:05:00Z",662.80,0.69,0,0,0,0,0,0,
"2017-07-01T00:05:00Z","2017-07-01T00:10:00Z",662.28,0.69,0,0,0,0,0,0,
"2017-07-01T00:10:00Z","2017-07-01T00:15:00Z",663.06,0.69,0,0,0,0,0,0,
"2017-07-01T00:15:00Z","2017-07-01T00:20:00Z",662.60,0.69,0,0,0,0,0,0,
"2017-07-01T00:20:00Z","2017-07-01T00:25:00Z",664.00,0.69,0,0,0,0,0,0,
"2017-07-01T00:25:00Z","2017-07-01T00:30:00Z",663.56,0.69,0,0,0,0,0,0,
"2017-07-01T00:30:00Z","2017-07-01T00:35:00Z",661.86,0.69,0,0,0,0,0,0,
"2017-07-01T00:35:00Z","2017-07-01T00:40:00Z",661.30,,0,0,1,0,0,0,
"2017-07-01T00:40:00Z","2017-07-01T00:45:00Z",665.82,,0,0,1,0,0,0,
"2017-07-01T00:45:00Z","2017-07-01T00:50:00Z",665.63,0.70,0,0,0,0,0,0,
"2017-07-01T00:50:00Z","2017-07-01T00:55:00Z",664.91,0.70,0,0,0,0,0,0,
"2017-07-01T00:55:00Z","2017-07-01T01:00:00Z",663.60,0.69,0,0,0,0,0,0,
"2017-07-01T01:00:00Z","2017-07-01T01:05:00Z",662.08,0.69,0,0,0,0,0,0,
"2017-07-01T01:05:00Z","2017-07-01T01:10:00Z",662.00,0.69,0,0,0,0,0,0,
"2017-07-01T01:10:00Z","2017-07-01T01:15:00Z",662.90,0.69,0,0,0,0,0,0,
"2017-07-01T01:15:00Z","2017-07-01T01:20:00Z",664.01,0.70,0,0,0,0,0,0,
"2017-07-01T01:20:00Z","2017-07-01T01:25:00Z",665.51,0.70,0,0,0,0,0,0,
"2017-07-01T01:25:00Z","2017-07-01T01:30:00Z",666.74,0.70,0,0,0,0,0,0,
"2017-07-01T01:30:00Z","2017-07-01T01:35:00Z",665.85,0.70,0,0,0,0,0,0,
"2017-07-01T01:35:00Z","2017-07-01T01:40:00Z",665.16,0.70,0,0,0,0,0,0,
"2017-07-01T01:40:00Z","2017-07-01T01:45:00Z",665.16,0.70,0,0,0,0,0,0,
"2017-07-01T01:45:00Z","2017-07-01T01:50:00Z",665.24,0.70,0,0,0,0,0,0,
"2017-07-01T01:50:00Z","2017-07-01T01:55:00Z",664.06,0.69,0,0,0,0,0,0,
"2017-07-01T01:55:00Z","2017-07-01T02:00:00Z",663.32,0.69,0,0,0,0,0,0,
"2017-07-01T02:00:00Z","2017-07-01T02:05:00Z",663.23,0.69,0,0,0,0,0,0,
"2017-07-01T02:05:00Z","2017-07-01T02:10:00Z",663.29,0.69,0,0,0,0,0,0,
"2017-07-01T02:10:00Z","2017-07-01T02:15:00Z",664.75,0.70,0,0,0,0,0,0,
"2017-07-01T02:15:00Z","2017-07-01T02:20:00Z",664.84,0.70,0,0,0,0,0,0,
"2017-07-01T02:20:00Z","2017-07-01T02:25:00Z",664.11,0.69,0,0,0,0,0,0,
"2017-07-01T02:25:00Z","2017-07-01T02:30:00Z",663.48,0.69,0,0,0,0,0,0,
"2017-07-01T02:30:00Z","2017-07-01T02:35:00Z",663.09,0.69,0,0,0,0,0,0,
"2017-07-01T02:35:00Z","2017-07-01T02:40:00Z",662.17,0.69,0,0,0,0,0,0,
"2017-07-01T02:40:00Z","2017-07-01T02:45:00Z",662.04,0.69,0,0,0,0,0,0,
"2017-07-01T02:45:00Z","2017-07-01T02:50:00Z",663.07,0.69,0,0,0,0,0,0,
"2017-07-01T02:50:00Z","2017-07-01T02:55:00Z",665.83,0.70,0,0,0,0,0,0,
"2017-07-01T02:55:00Z","2017-07-01T03:00:00Z",666.43,0.70,0,0,0,0,0,0,
"2017-07-01T03:00:00Z","2017-07-01T03:05:00Z",665.38,0.70,0,0,0,0,0,0,
"2017-07-01T03:05:00Z","2017-07-01T03:10:00Z",664.17,0.70,0,0,0,0,0,0,
"2017-07-01T03:10:00Z","2017-07-01T03:15:00Z",664.33,0.70,0,0,0,0,0,0,
"2017-07-01T03:15:00Z","2017-07-01T03:20:00Z",665.31,0.70,0,0,0,0,0,0,
"2017-07-01T03:20:00Z","2017-07-01T03:25:00Z",665.57,0.70,0,0,0,0,0,0,
"2017-07-01T03:25:00Z","2017-07-01T03:30:00Z",666.23,0.70,0,0,0,0,0,0,
"2017-07-01T03:30:00Z","2017-07-01T03:35:00Z",665.39,0.70,0,0,0,0,0,0,
"2017-07-01T03:35:00Z","2017-07-01T03:40:00Z",665.20,0.69,0,0,0,0,0,0,
"2017-07-01T03:40:00Z","2017-07-01T03:45:00Z",667.98,0.70,0,0,0,0,0,0,
"2017-07-01T03:45:00Z","2017-07-01T03:50:00Z",664.96,0.70,0,0,0,0,0,0,
"2017-07-01T03:50:00Z","2017-07-01T03:55:00Z",664.57,0.70,0,0,0,0,0,0,
"2017-07-01T03:55:00Z","2017-07-01T04:00:00Z",663.53,0.69,0,0,0,0,0,0,
"2017-07-01T04:00:00Z","2017-07-01T04:05:00Z",663.49,0.69,0,0,0,0,0,0,
"2017-07-01T04:05:00Z","2017-07-01T04:10:00Z",664.42,0.69,0,0,0,0,0,0,
"2017-07-01T04:10:00Z","2017-07-01T04:15:00Z",664.71,0.69,0,0,0,0,0,0,
