startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2017-06-01T00:00:00Z","2017-06-01T00:05:00Z",600.32,0.61,0,0,0,0,0,0,
"2017-06-01T00:05:00Z","2017-06-01T00:10:00Z",600.39,0.61,0,0,0,0,0,0,
"2017-06-01T00:10:00Z","2017-06-01T00:15:00Z",600.36,0.61,0,0,0,0,0,0,
"2017-06-01T00:15:00Z","2017-06-01T00:20:00Z",600.45,0.61,0,0,0,0,0,0,
"2017-06-01T00:20:00Z","2017-06-01T00:25:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T00:25:00Z","2017-06-01T00:30:00Z",600.36,0.61,0,0,0,0,0,0,
"2017-06-01T00:30:00Z","2017-06-01T00:35:00Z",600.40,0.61,0,0,0,0,0,0,
"2017-06-01T00:35:00Z","2017-06-01T00:40:00Z",600.37,0.61,0,0,0,0,0,0,
"2017-06-01T00:40:00Z","2017-06-01T00:45:00Z",600.40,0.61,0,0,0,0,0,0,
"2017-06-01T00:45:00Z","2017-06-01T00:50:00Z",600.41,0.61,0,0,0,0,0,0,
"2017-06-01T00:50:00Z","2017-06-01T00:55:00Z",600.34,0.61,0,0,0,0,0,0,
"2017-06-01T00:55:00Z","2017-06-01T01:00:00Z",600.45,0.61,0,0,0,0,0,0,
"2017-06-01T01:00:00Z","2017-06-01T01:05:00Z",600.49,0.61,0,0,0,0,0,0,
"2017-06-01T01:05:00Z","2017-06-01T01:10:00Z",600.46,0.61,0,0,0,0,0,0,
"2017-06-01T01:10:00Z","2017-06-01T01:15:00Z",600.29,0.61,0,0,0,0,0,0,
"2017-06-01T01:15:00Z","2017-06-01T01:20:00Z",600.46,0.61,0,0,0,0,0,0,
"2017-06-01T01:20:00Z","2017-06-01T01:25:00Z",600.47,0.61,0,0,0,0,0,0,
"2017-06-01T01:25:00Z","2017-06-01T01:30:00Z",600.44,0.61,0,0,0,0,0,0,
"2017-06-01T01:30:00Z","2017-06-01T01:35:00Z",600.53,0.61,0,0,0,0,0,0,
"2017-06-01T01:35:00Z","2017-06-01T01:40:00Z",600.43,0.61,0,0,0,0,0,0,
"2017-06-01T01:40:00Z","2017-06-01T01:45:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T01:45:00Z","2017-06-01T01:50:00Z",600.40,0.61,0,0,0,0,0,0,
"2017-06-01T01:50:00Z","2017-06-01T01:55:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T01:55:00Z","2017-06-01T02:00:00Z",600.41,0.61,0,0,0,0,0,0,
"2017-06-01T02:00:00Z","2017-06-01T02:05:00Z",600.57,0.61,0,0,0,0,0,0,
"2017-06-01T02:05:00Z","2017-06-01T02:10:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T02:10:00Z","2017-06-01T02:15:00Z",600.61,0.61,0,0,0,0,0,0,
"2017-06-01T02:15:00Z","2017-06-01T02:20:00Z",600.56,0.61,0,0,0,0,0,0,
"2017-06-01T02:20:00Z","2017-06-01T02:25:00Z",600.55,0.61,0,0,0,0,0,0,
"2017-06-01T02:25:00Z","2017-06-01T02:30:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T02:30:00Z","2017-06-01T02:35:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T02:35:00Z","2017-06-01T02:40:00Z",600.55,0.61,0,0,0,0,0,0,
"2017-06-01T02:40:00Z","2017-06-01T02:45:00Z",600.63,0.61,0,0,0,0,0,0,
"2017-06-01T02:45:00Z","2017-06-01T02:50:00Z",600.55,0.61,0,0,0,0,0,0,
"2017-06-01T02:50:00Z","2017-06-01T02:55:00Z",600.62,0.61,0,0,0,0,0,0,
"2017-06-01T02:55:00Z","2017-06-01T03:00:00Z",600.62,0.61,0,0,0,0,0,0,
"2017-06-01T03:00:00Z","2017-06-01T03:05:00Z",600.66,0.61,0,0,0,0,0,0,
"2017-06-01T03:05:00Z","2017-06-01T03:10:00Z",600.51,0.61,0,0,0,0,0,0,
"2017-06-01T03:10:00Z","2017-06-01T03:15:00Z",600.62,0.61,0,0,0,0,0,0,
"2017-06-01T03:15:00Z","2017-06-01T03:20:00Z",600.51,0.61,0,0,0,0,0,0,
"2017-06-01T03:20:00Z","2017-06-01T03:25:00Z",600.54,0.61,0,0,0,0,0,0,
"2017-06-01T03:25:00Z","2017-06-01T03:30:00Z",600.66,0.61,0,0,0,0,0,0,
"2017-06-01T03:30:00Z","2017-06-01T03:35:00Z",600.51,0.61,0,0,0,0,0,0,
"2017-06-01T03:35:00Z","2017-06-01T03:40:00Z",600.63,0.61,0,0,0,0,0,0,
"2017-06-01T03:40:00Z","2017-06-01T03:45:00Z",600.62,0.61,0,0,0,0,0,0,
"2017-06-01T03:45:00Z","2017-06-01T03:50:00Z",600.59,0.61,0,0,0,0,0,0,
"2017-06-01T03:50:00Z","2017-06-01T03:55:00Z",600.56,0.61,0,0,0,0,0,0,
"2017-06-01T03:55:00Z","2017-06-01T04:00:00Z",600.50,0.61,0,0,0,0,0,0,
"2017-06-01T04:00:00Z","2017-06-01T04:05:00Z",600.64,0.61,0,0,0,0,0,0,
"2017-06-01T04:05:00Z","2017-06-01T04:10:00Z",600.55,0.61,0,0,0,0,0,0,
"2017-06-01T04:10:00Z","2017-06-01T04:15:00Z",600.63,0.61,0,0,0,0,0,0,
