startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2016-10-01T00:00:00Z","2016-10-01T00:05:00Z",653.20,0.56,0,0,0,0,0,0,
"2016-10-01T00:05:00Z","2016-10-01T00:10:00Z",653.06,0.56,0,0,0,0,0,0,
"2016-10-01T00:10:00Z","2016-10-01T00:15:00Z",652.97,0.56,0,0,0,0,0,0,
"2016-10-01T00:15:00Z","2016-10-01T00:20:00Z",652.59,0.56,0,0,0,0,0,0,
"2016-10-01T00:20:00Z","2016-10-01T00:25:00Z",652.36,0.56,0,0,0,0,0,0,
"2016-10-01T00:25:00Z","2016-10-01T00:30:00Z",652.07,0.56,0,0,0,0,0,0,
"2016-10-01T00:30:00Z","2016-10-01T00:35:00Z",651.87,0.56,0,0,0,0,0,0,
"2016-10-01T00:35:00Z","2016-10-01T00:40:00Z",651.57,0.56,0,0,0,0,0,0,
"2016-10-01T00:40:00Z","2016-10-01T00:45:00Z",651.43,0.56,0,0,0,0,0,0,
"2016-10-01T00:45:00Z","2016-10-01T00:50:00Z",651.28,0.56,0,0,0,0,0,0,
"2016-10-01T00:50:00Z","2016-10-01T00:55:00Z",651.12,0.56,0,0,0,0,0,0,
"2016-10-01T00:55:00Z","2016-10-01T01:00:00Z",650.73,0.56,0,0,0,0,0,0,
"2016-10-01T01:00:00Z","2016-10-01T01:05:00Z",650.45,0.56,0,0,0,0,0,0,
"2016-10-01T01:05:00Z","2016-10-01T01:10:00Z",650.48,0.56,0,0,0,0,0,0,
"2016-10-01T01:10:00Z","2016-10-01T01:15:00Z",650.12,0.56,0,0,0,0,0,0,
"2016-10-01T01:15:00Z","2016-10-01T01:20:00Z",649.91,0.56,0,0,0,0,0,0,
"2016-10-01T01:20:00Z","2016-10-01T01:25:00Z",649.71,0.56,0,0,0,0,0,0,
"2016-10-01T01:25:00Z","2016-10-01T01:30:00Z",649.56,0.56,0,0,0,0,0,0,
"2016-10-01T01:30:00Z","2016-10-01T01:35:00Z",649.41,0.56,0,0,0,0,0,0,
"2016-10-01T01:35:00Z","2016-10-01T01:40:00Z",649.21,0.56,0,0,0,0,0,0,
"2016-10-01T01:40:00Z","2016-10-01T01:45:00Z",649.10,0.56,0,0,0,0,0,0,
"2016-10-01T01:45:00Z","2016-10-01T01:50:00Z",649.02,0.56,0,0,0,0,0,0,
"2016-10-01T01:50:00Z","2016-10-01T01:55:00Z",648.90,0.56,0,0,0,0,0,0,
"2016-10-01T01:55:00Z","2016-10-01T02:00:00Z",648.85,0.56,0,0,0,0,0,0,
"2016-10-01T02:00:00Z","2016-10-01T02:05:00Z",648.64,0.56,0,0,0,0,0,0,
"2016-10-01T02:05:00Z","2016-10-01T02:10:00Z",648.59,0.56,0,0,0,0,0,0,
"2016-10-01T02:10:00Z","2016-10-01T02:15:00Z",648.40,0.56,0,0,0,0,0,0,
"2016-10-01T02:15:00Z","2016-10-01T02:20:00Z",648.34,0.56,0,0,0,0,0,0,
"2016-10-01T02:20:00Z","2016-10-01T02:25:00Z",648.22,0.56,0,0,0,0,0,0,
"2016-10-01T02:25:00Z","2016-10-01T02:30:00Z",648.07,0.56,0,0,0,0,0,0,
"2016-10-01T02:30:00Z","2016-10-01T02:35:00Z",648.22,0.56,0,0,0,0,0,0,
"2016-10-01T02:35:00Z","2016-10-01T02:40:00Z",647.83,0.56,0,0,0,0,0,0,
"2016-10-01T02:40:00Z","2016-10-01T02:45:00Z",647.92,0.56,0,0,0,0,0,0,
"2016-10-01T02:45:00Z","2016-10-01T02:50:00Z",647.74,0.56,0,0,0,0,0,0,
"2016-10-01T02:50:00Z","2016-10-01T02:55:00Z",647.78,0.56,0,0,0,0,0,0,
"2016-10-01T02:55:00Z","2016-10-01T03:00:00Z",647.59,0.56,0,0,0,0,0,0,
