startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2017-04-01T00:00:00Z","2017-04-01T00:05:00Z",657.30,0.76,0,0,0,0,0,0,
"2017-04-01T00:05:00Z","2017-04-01T00:10:00Z",657.40,0.76,0,0,0,0,0,0,
"2017-04-01T00:10:00Z","2017-04-01T00:15:00Z",657.28,0.76,0,0,0,0,0,0,
"2017-04-01T00:15:00Z","2017-04-01T00:20:00Z",657.35,0.76,0,0,0,0,0,0,
"2017-04-01T00:20:00Z","2017-04-01T00:25:00Z",657.30,0.76,0,0,0,0,0,0,
"2017-04-01T00:25:00Z","2017-04-01T00:30:00Z",657.23,0.95,0,0,0,0,0,0,
"2017-04-01T00:30:00Z","2017-04-01T00:35:00Z",657.28,0.76,0,0,0,0,0,0,
"2017-04-01T00:35:00Z","2017-04-01T00:40:00Z",657.07,0.76,0,0,0,0,0,0,
"2017-04-01T00:40:00Z","2017-04-01T00:45:00Z",657.31,0.76,0,0,0,0,0,0,
"2017-04-01T00:45:00Z","2017-04-01T00:50:00Z",657.19,0.76,0,0,0,0,0,0,
"2017-04-01T00:50:00Z","2017-04-01T00:55:00Z",657.01,0.76,0,0,0,0,0,0,
"2017-04-01T00:55:00Z","2017-04-01T01:00:00Z",657.29,0.87,0,0,0,0,0,0,
"2017-04-01T01:00:00Z","2017-04-01T01:05:00Z",657.10,0.76,0,0,0,0,0,0,
"2017-04-01T01:05:00Z","2017-04-01T01:10:00Z",657.19,0.76,0,0,0,0,0,0,
"2017-04-01T01:10:00Z","2017-04-01T01:15:00Z",657.53,0.76,0,0,0,0,0,0,
"2017-04-01T01:15:00Z","2017-04-01T01:20:00Z",657.65,0.77,0,0,0,0,0,0,
"2017-04-01T01:20:00Z","2017-04-01T01:25:00Z",658.00,0.77,0,0,0,0,0,0,
"2017-04-01T01:25:00Z","2017-04-01T01:30:00Z",658.07,0.89,0,0,0,0,0,0,
"2017-04-01T01:30:00Z","2017-04-01T01:35:00Z",657.95,0.76,0,0,0,0,0,0,
"2017-04-01T01:35:00Z","2017-04-01T01:40:00Z",657.96,0.76,0,0,0,0,0,0,
"2017-04-01T01:40:00Z","2017-04-01T01:45:00Z",658.10,0.76,0,0,0,0,0,0,
"2017-04-01T01:45:00Z","2017-04-01T01:50:00Z",657.90,0.76,0,0,0,0,0,0,
"2017-04-01T01:50:00Z","2017-04-01T01:55:00Z",657.51,0.76,0,0,0,0,0,0,
"2017-04-01T01:55:00Z","2017-04-01T02:00:00Z",658.01,1.00,0,0,0,0,0,0,
"2017-04-01T02:00:00Z","2017-04-01T02:05:00Z",658.07,0.76,0,0,0,0,0,0,
"2017-04-01T02:05:00Z","2017-04-01T02:10:00Z",657.57,0.76,0,0,0,0,0,0,
"2017-04-01T02:10:00Z","2017-04-01T02:15:00Z",657.43,0.76,0,0,0,0,0,0,
"2017-04-01T02:15:00Z","2017-04-01T02:20:00Z",657.81,0.77,0,0,0,0,0,0,
