startDateTime,endDateTime,groundwaterSpecCond,groundwaterSpecCondExpUncert,groundwaterSpecCondRangeQF,groundwaterSpecCondPersistQF,groundwaterSpecCondStepQF,groundwaterSpecCondNullQF,groundwaterSpecCondGapQF,groundwaterSpecCondSpikeQF,validCalQF
"2016-09-01T00:00:00Z","2016-09-01T00:05:00Z",738.21,0.71,0,0,0,0,0,0,
"2016-09-01T00:05:00Z","2016-09-01T00:10:00Z",738.25,0.71,0,0,0,0,0,0,
"2016-09-01T00:10:00Z","2016-09-01T00:15:00Z",738.36,0.71,0,0,0,0,0,0,
"2016-09-01T00:15:00Z","2016-09-01T00:20:00Z",738.44,0.71,0,0,0,0,0,0,
"2016-09-01T00:20:00Z","2016-09-01T00:25:00Z",738.40,0.71,0,0,0,0,0,0,
"2016-09-01T00:25:00Z","2016-09-01T00:30:00Z",738.46,0.71,0,0,0,0,0,0,
"2016-09-01T00:30:00Z","2016-09-01T00:35:00Z",738.37,0.71,0,0,0,0,0,0,
"2016-09-01T00:35:00Z","2016-09-01T00:40:00Z",738.41,0.71,0,0,0,0,0,0,
"2016-09-01T00:40:00Z","2016-09-01T00:45:00Z",738.33,0.71,0,0,0,0,0,0,
"2016-09-01T00:45:00Z","2016-09-01T00:50:00Z",738.32,0.71,0,0,0,0,0,0,
"2016-09-01T00:50:00Z","2016-09-01T00:55:00Z",738.15,0.71,0,0,0,0,0,0,
"2016-09-01T00:55:00Z","2016-09-01T01:00:00Z",738.12,0.71,0,0,0,0,0,0,
"2016-09-01T01:00:00Z","2016-09-01T01:05:00Z",738.09,0.71,0,0,0,0,0,0,
"2016-09-01T01:05:00Z","2016-09-01T01:10:00Z",738.10,0.71,0,0,0,0,0,0,
"2016-09-01T01:10:00Z","2016-09-01T01:15:00Z",738.14,0.71,0,0,0,0,0,0,
"2016-09-01T01:15:00Z","2016-09-01T01:20:00Z",738.17,0.71,0,0,0,0,0,0,
"2016-09-01T01:20:00Z","2016-09-01T01:25:00Z",738.13,0.71,0,0,0,0,0,0,
"2016-09-01T01:25:00Z","2016-09-01T01:30:00Z",738.12,0.71,0,0,0,0,0,0,
"2016-09-01T01:30:00Z","2016-09-01T01:35:00Z",738.12,0.71,0,0,0,0,0,0,
"2016-09-01T01:35:00Z","2016-09-01T01:40:00Z",738.11,0.71,0,0,0,0,0,0,
"2016-09-01T01:40:00Z","2016-09-01T01:45:00Z",738.14,0.71,0,0,0,0,0,0,
"2016-09-01T01:45:00Z","2016-09-01T01:50:00Z",738.13,0.71,0,0,0,0,0,0,
"2016-09-01T01:50:00Z","2016-09-01T01:55:00Z",738.31,0.71,0,0,0,0,0,0,
"2016-09-01T01:55:00Z","2016-09-01T02:00:00Z",738.23,0.71,0,0,0,0,0,0,
"2016-09-01T02:00:00Z","2016-09-01T02:05:00Z",738.09,0.71,0,0,0,0,0,0,
"2016-09-01T02:05:00Z","2016-09-01T02:10:00Z",738.22,0.71,0,0,0,0,0,0,
"2016-09-01T02:10:00Z","2016-09-01T02:15:00Z",738.30,0.71,0,0,0,0,0,0,
"2016-09-01T02:15:00Z","2016-09-01T02:20:00Z",738.32,0.71,0,0,0,0,0,0,
"2016-09-01T02:20:00Z","2016-09-01T02:25:00Z",738.44,0.71,0,0,0,0,0,0,
"2016-09-01T02:25:00Z","2016-09-01T02:30:00Z",738.44,0.71,0,0,0,0,0,0,
"2016-09-01T02:30:00Z","2016-09-01T02:35:00Z",738.37,0.71,0,0,0,0,0,0,
"2016-09-01T02:35:00Z","2016-09-01T02:40:00Z",738.42,0.71,0,0,0,0,0,0,
"2016-09-01T02:40:00Z","2016-09-01T02:45:00Z",738.46,0.71,0,0,0,0,0,0,
"2016-09-01T02:45:00Z","2016-09-01T02:50:00Z",738.33,0.71,0,0,0,0,0,0,
"2016-09-01T02:50:00Z","2016-09-01T02:55:00Z",738.30,0.71,0,0,0,0,0,0,
"2016-09-01T02:55:00Z","2016-09-01T03:00:00Z",738.25,0.71,0,0,0,0,0,0,
"2016-09-01T03:00:00Z","2016-09-01T03:05:00Z",738.25,0.71,0,0,0,0,0,0,
"2016-09-01T03:05:00Z","2016-09-01T03:10:00Z",738.20,0.71,0,0,0,0,0,0,
"2016-09-01T03:10:00Z","2016-09-01T03:15:00Z",738.27,0.71,0,0,0,0,0,0,
"2016-09-01T03:15:00Z","2016-09-01T03:20:00Z",738.21,0.71,0,0,0,0,0,0,
